01;1006257;ВэД;6680;1;1;0,16058;8;6680;1;1;0,16058;8
01;1006338;КН Авто Модерн;198239,32;78;38;39,209517;872;198239,32;78;38;39,209517;872
01;1006364;Ксерокс (СНГ);32805,98;26;12;4,910881;53;32805,98;26;12;4,910881;53
01;1006367;ДАТА Технологии;4142;1;1;0,43512;2;4142;1;1;0,43512;2
01;1006403;Новая техника;1378,77;10;1;0,412392;79;1378,77;10;1;0,412392;79
01;1006422;КИТ-Сервис;19041,26;62;10;0,788702;2161;19041,26;62;10;0,788702;2161
01;1006429;Тристан;1180127,97;154;20;14,391761;2958;1180127,97;154;20;14,391761;2958
01;1006459;Вымпел.;18936,28;56;24;3,451555;75;18936,28;56;24;3,451555;75
01;1006498;Интел Никс;2506,77;1;1;0,10944;3;2506,77;1;1;0,10944;3
01;1006509;ТехноКад;25969,73;10;5;0,380742;18;25969,73;10;5;0,380742;18
01;1006518;Планеташоп.ру;240784,2;368;218;42,47755;993;240784,2;368;218;42,47755;993
01;1006525;Питон;102,93;1;1;0,00598;1;102,93;1;1;0,00598;1
01;1006578;С-Терра СиЭсПи;32550,74;17;12;0,30938;162;32550,74;17;12;0,30938;162
01;1006619;Юниваль;21569,18;29;17;2,497389;82;21569,18;29;17;2,497389;82
01;1006625;ДНС;61722767,38;47330;1976;4237,45893;578520;61722767,38;47330;1976;4237,45893;578520
01;1006654;МЕТРО Кэш энд Керри;1963516,99;36268;4505;865,489741;107159;1963516,99;36268;4505;865,489741;107159
01;1006688;РК-ТЕЛЕКОМ;6649,47;8;3;0,177314;30;6649,47;8;3;0,177314;30
01;1006736;ЭНТЕГРУМ;283392,71;196;69;12,963155;2012;283392,71;196;69;12,963155;2012
01;1006954;Мастер-М;202802,19;172;93;19,771706;958;202802,19;172;93;19,771706;958
01;1006981;Пилот (Группа компаний Пилот);223673,14;109;49;19,010103;1152;223673,14;109;49;19,010103;1152
01;1006990;Netcube;264724,85;126;57;7,461409;1285;264724,85;126;57;7,461409;1285
01;1007011;АНД;351219,84;519;394;24,467;1847;351219,84;519;394;24,467;1847
01;1007028;Высокие технологии;23512,69;30;9;3,921325;52;23512,69;30;9;3,921325;52
01;1007092;РЭДД;117580,65;34;8;6,460547;240;117580,65;34;8;6,460547;240
01;1007143;Авалком;6573,47;21;10;0,319526;83;6573,47;21;10;0,319526;83
01;1007160;ЛЕТА Инжиниринг;163755,09;62;29;1,886275;1638;163755,09;62;29;1,886275;1638
01;1007198;ИНВЕНТ;733428,59;585;240;33,093789;5540;733428,59;585;240;33,093789;5540
01;1007200;Цифровой Мир-ИОН;5569547,95;1213;152;141,453027;64583;5569547,95;1213;152;141,453027;64583
01;1007204;ЛанКей Информационные Системы;703426,81;307;84;21,401808;5907;703426,81;307;84;21,401808;5907
01;1007210;Сфера Интеллекта;9876,53;11;2;0,885166;46;9876,53;11;2;0,885166;46
01;1007224;ССТ;117201,01;219;80;5,835764;2777;117201,01;219;80;5,835764;2777
01;1007240;ООО ``АНТ-Информ``;1640479,1;878;253;172,494341;3493;1640479,1;878;253;172,494341;3493
01;1007253;Сетевые проекты;45115,19;72;14;4,74016;2141;45115,19;72;14;4,74016;2141
01;1007259;Вега - дилер;3009,15;1;1;0,58575;1;3009,15;1;1;0,58575;1
