РБЮ;КлиентНомер;КлиентКрНаим;Прибыль, usd;Цена суммарная;Себестоимость по Заказу , usd;Прибыль с учетом рибейтов;Объём по Накладной, м3;Общее Количество Заказов;Коррекция продактов ЦО в РБЮ;Коррекция продактов сейлам;Количество шт. в Накладной;Заказ Количество Строк;Доход конвертационный, usd
РБЮ Новосибирск;К0016781;Пак Вячеслав Владимирович ИП (Народная компания);-474,18;24302,5;24776,68;-474,18;11,65392;1;0;0;48;21;0
РБЮ Новосибирск;К0016872;Компмарк;749,66;3889,19;3139,53;749,66;0,472506;13;0;0;47;19;25,7176
РБЮ Новосибирск;К0017088;Русаев С.В. (ВАВИЛОН);78,9;527;448,1;78,9;0,011248;1;0;0;1;1;21,08
РБЮ Новосибирск;К0017145;Глобус ИНН 2460206903;63,23;449,17;385,94;63,23;0,037661;3;0;0;3;3;13,6176
РБЮ Новосибирск;К0017237;Модус Плюс;4,53;89;84,47;4,53;0,01904;1;0;0;1;1;3,56
РБЮ Новосибирск;К0017311;Компания Полиграфф ООО;-812,58;7227,96;8040,54;-812,58;0,657095;3;0;0;189;11;209,944
РБЮ Новосибирск;К0017365;Нью-Трейдинг;99,29;1098,16;998,87;99,29;0,001638;2;3,42;0;2;2;0
РБЮ Новосибирск;К0017368;Арена;3,41;21;17,59;3,41;0,000004;1;0;0;1;1;0,84
РБЮ Новосибирск;К0017484;НПП Связькомплекс;1390,56;12906,21;11515,65;1390,56;0,315532;2;0;0;7;4;0
РБЮ Новосибирск;К0017608;АСА-Компани;53,64;995,41;941,77;53,64;0,058688;4;0,094;0;7;4;16,696
РБЮ Новосибирск;К0017653;В-лазер;9547,58;145112,48;135564,9;9547,58;29,539317;4;0;0;992;43;17,48
РБЮ Новосибирск;К0017656;Артефакт;3383,12;11710,06;8326,94;3383,12;1,763986;5;0;0;975;21;57,076
РБЮ Новосибирск;К0017847;Электросистемы;1,21;68,86;67,65;1,21;0,014326;1;0;0;1;1;0
РБЮ Новосибирск;К0017867;Рогов С Е;27,21;386,88;359,67;28,27;0,000408;1;0;0;4;1;0
РБЮ Новосибирск;К0017932;МСУ-78;3324,06;42992,94;39668,88;3324,06;13,632811;3;0;184,27;694;18;0
РБЮ Новосибирск;К0017960;Форс-сервис;1277,66;11947,48;10669,82;1277,66;1,353604;25;21,3468;3,095;200;115;171,8356
РБЮ Новосибирск;К0018130;Наутилус;1602,46;5323,57;3721,11;1602,46;0,393472;3;0;0;5;4;55,1448
РБЮ Новосибирск;К0018314;Иктоникс Трейд;0,07;7234,65;7234,58;0,07;0,976106;13;467,22;313,22;60;20;260,3564
РБЮ Новосибирск;К0018352;Система;-187,73;12890,09;13077,82;-187,73;1,181957;26;0;7,67;234;66;0
РБЮ Новосибирск;К0018396;ДКС-ПЛЮС;-361;4068,88;4429,88;-361;0,000029;1;0;0;4;1;0
РБЮ Новосибирск;К0018609;ЦИТ Юником;601,71;3311,43;2709,72;601,71;0,196239;6;13,99;0;30;7;9,72
РБЮ Новосибирск;К0018719;Центавр;280,31;1506,18;1225,87;280,31;0,177186;6;0;157,7;8;8;8,224
РБЮ Новосибирск;К0018725;Сервис Деск;44,11;609,04;564,93;44,11;0,024279;1;45;0;1;1;0
РБЮ Новосибирск;К0018847;ИП Кучин В. В.;134,51;1396,18;1261,67;134,51;0,090951;5;0;0;15;9;12,528
РБЮ Новосибирск;К0018851;Сирин ООО;79,81;1507,4;1427,59;79,81;0,110981;1;0;279,6;19;7;60,296
РБЮ Новосибирск;К0018866;ООО ЭРА-21;696,77;9956,75;9259,98;696,77;0,205207;3;0;0;41;10;0
РБЮ Новосибирск;К0018945;КомТел;991,9;6974,8;5982,9;991,9;0,592633;4;0;0;230;41;0
РБЮ Новосибирск;К0018964;Партнер-Сервис;1738,4;16353,45;14615,05;1738,4;2,315422;11;0;0;321;34;389,774
РБЮ Новосибирск;К0018972;КрасЛинк;7,87;97,35;89,48;7,87;0,006345;1;0;0;5;4;3,894
РБЮ Новосибирск;К0018982;Е96;6296,05;28063,21;21767,16;6314,39;16,59397;53;34,0418;0;178;169;0
РБЮ Новосибирск;К0019009;Техномакс (Багаев);1622,56;29368,77;27746,21;1622,56;1,519137;20;0;0;424;116;0
РБЮ Новосибирск;К0019015;Альянс-Нск;3698,34;28594,56;24896,22;3706,22;13,666815;29;129,4634;117,0976;778;95;0
РБЮ Новосибирск;К0019063;Смарткомп;366,33;4435,09;4068,76;366,33;0,574726;17;0;356,38;67;43;113,8888
РБЮ Новосибирск;К0019261;Форус;3219,81;15429,52;12209,71;3219,81;0,746208;5;0;0;123;15;44,3136
РБЮ Новосибирск;К0019277;Интек+;21,87;163,92;142,05;21,87;0,0768;1;0;0;8;1;0
РБЮ Новосибирск;К0019354;"ООО ""АСТРЕЛ ПЛЮС""";320,61;3315;2994,39;320,61;0,118617;17;0;0;185;96;7,048
РБЮ Новосибирск;К0019435;Профит-Плюс;466,8;5586,18;5119,38;466,8;0,893567;6;0;0;167;30;116,116
РБЮ Новосибирск;К0022262;ИТ Сервис;335,3;5040,5;4705,2;335,3;0,382977;6;0;0;20;6;78,826
РБЮ Новосибирск;К0022314;Альфа Плюс;-2,24;92,3;94,54;-2,24;0,004055;2;0;0;4;4;3,692
РБЮ Новосибирск;К0022494;Микротест - ДВ ЗАО;-21,29;692,47;713,76;-21,29;0,107027;1;0;713,75;1;1;0
РБЮ Новосибирск;К0022626;Техномакс (Рактович);334,09;5298,7;4964,61;334,09;0,145261;16;0;20,16;71;30;195,2036
РБЮ Новосибирск;К0022838;Цифровые системы передачи - НАТЕКС;37,91;437,2;399,29;37,91;0,022927;2;0;0;7;4;0
РБЮ Новосибирск;К0022886;МАГАЗИН БАСТИОН (юр.лицо не работает);392,82;2895,91;2503,09;392,82;2,043574;1;0;0;10;8;0
РБЮ Новосибирск;К0022950;Net Сервис;818,97;9501,15;8682,18;818,97;0,513712;42;235,1745;370,69;175;87;183,5252
РБЮ Новосибирск;К0023044;Софтех-плюс;1227,14;19163,9;17936,76;1227,14;1,768789;25;126,1073;15,2293;440;146;226,564
РБЮ Новосибирск;К0023061;ОКЕЙ;5012,84;26162,87;21150,03;5012,84;4,825642;10;189,5643;0;682;144;0
РБЮ Новосибирск;К0023200;Фаворит-Сибирь;243,8;2508,35;2264,55;243,8;0,352977;5;0;0;16;13;33,028
РБЮ Новосибирск;К0023204;КФ Гранд;68,61;864,17;795,56;68,61;0,012012;4;0;0;32;18;0
РБЮ Новосибирск;К0023457;Билдинг Лайн;52,75;1819,28;1766,53;52,75;0,158819;3;0;0;14;11;40,6396
РБЮ Новосибирск;К0023571;ДиЭй Технолоджи;1069,81;19455,21;18385,4;1069,81;3,51536;3;0;0;120;3;0
РБЮ Новосибирск;К0023665;КОНТУР-2000;1899,78;36738,17;34838,39;1899,78;3,837;34;0;0;621;60;0
РБЮ Новосибирск;К0023756;СВ-Центр;69,32;454,77;385,45;69,32;0,05292;5;7,95;26,22;10;8;18
РБЮ Новосибирск;К0023793;Компания Дельта плюс;2450,73;19223,6;16772,87;2573,65;6,025764;17;-59,0677;21,26;832;130;0
РБЮ Новосибирск;К0023894;ИнформСистем&К;20,09;237,15;217,06;20,09;0,058615;2;0;0;3;2;2,6
РБЮ Новосибирск;К0023896;Салют НСК;399,66;2428,13;2028,47;399,66;0,155593;2;0;38,32;37;32;0
РБЮ Новосибирск;К0024038;Бином-2000;162,85;4553,98;4391,13;162,85;0,818873;15;79,1164;151,4398;103;62;125,214
РБЮ Новосибирск;К0024048;Смартком;-49,79;863,46;913,25;-49,79;0,021301;5;0;0;13;12;34,5384
РБЮ Новосибирск;К0024153;Сигмакомпьюлайн;1374,05;8292,75;6918,7;1484,01;1,596987;5;2,275;0;120;29;98,8416
РБЮ Новосибирск;К0024165;Информационные технологии - Томск;689,95;3028,46;2338,51;689,95;0,915587;3;0;0;6;6;0
РБЮ Новосибирск;К0024176;АйПи-Сибирь;149,94;3840,23;3690,29;151,17;0,233875;14;24,188;172,148;34;17;70,512
РБЮ Новосибирск;К0024276;Ланкс;-3,07;1139,83;1142,9;-3,07;0,073617;2;0;0;21;3;15,78
РБЮ Новосибирск;К0024309;Чех Е.Г.;330,5;67512,08;67181,58;330,5;9,745435;9;0;0;1240;46;0
РБЮ Новосибирск;К0024387;ПМК №77;-2,52;89;91,52;-2,52;0,000495;1;0;0;1;1;3,56
РБЮ Новосибирск;К0024388;Модуль-Томск;351,26;1198,63;847,37;351,26;0,148415;4;0;0;10;6;0
РБЮ Новосибирск;К0024495;Интегра - Д;26,2;386,7;360,5;26,2;0,004072;1;0;0;15;1;15,468
РБЮ Новосибирск;К0024516;Люкс Сервис;63,47;959,3;895,83;63,47;0,02662;3;0;0;76;5;35,74
РБЮ Новосибирск;К0024601;Офит;914,4;3834,87;2920,47;914,4;1,072511;8;0;0;38;27;0,796
РБЮ Новосибирск;К0024611;ИПЦ ПромИнжиниринг;3947,52;26131,83;22184,31;3947,52;1,942954;7;0;0;57;16;681,9368
РБЮ Новосибирск;К0024631;Техномаркет ООО;5258,65;19932,96;14674,31;5258,65;0,02475;2;0;0;1012;5;0
РБЮ Новосибирск;К0024648;Ультра;-280,64;9244,61;9525,25;-280,64;0,807399;8;0;0;143;17;120,328
РБЮ Новосибирск;К0024666;Русичи Трейд;778,01;33381,72;32603,71;778,01;0,306709;6;0;0;421;13;0
РБЮ Новосибирск;К0024758;ЭйТи-Сервис;72,27;222,97;150,7;72,27;0,000714;1;0;0;3;3;0
РБЮ Новосибирск;К0024782;Литвин Е.В.;65,89;630,26;564,37;65,89;0,140339;2;0;320,3;23;6;14,4
РБЮ Новосибирск;К0024812;Монтэл;1475,03;10706,81;9231,78;1475,03;1,136057;3;147;0;12;6;121,52
РБЮ Новосибирск;К0024928;КрасМаркет;56,85;2613,72;2556,87;56,85;0,204992;5;0;58,27;9;8;11,8
РБЮ Новосибирск;К0024963;Доманин М.А.;37,76;1690,99;1653,23;37,76;0,157155;2;0;0;14;4;0
РБЮ Новосибирск;К0024990;Терминал.ру (Т-трейд);27984,7;230768,81;202784,11;29277,63;49,828277;24;3941,2162;1692,8953;2002;408;0
РБЮ Новосибирск;К0025019;ПромХим;141,9;1701,65;1559,75;141,9;0,15418;1;0;0;6;3;0
РБЮ Новосибирск;К0025033;Фирма Эльф;88,9;622,16;533,26;88,9;0,057229;4;0;0;5;4;9,776
РБЮ Новосибирск;К0025094;Системные решения;1460,83;23603,77;22142,94;1460,83;4,481746;55;0;0;325;75;6,792
РБЮ Новосибирск;К0025104;Ярус;1,26;230,11;228,85;1,26;0,058533;4;0,99;-5,2417;8;10;13,98
РБЮ Новосибирск;К0025138;Компьютер-сервис;12,87;477,47;464,6;12,87;0,103133;4;0;0;10;10;12,5812
РБЮ Новосибирск;К0025188;Компания ВИВАТ;8429,98;54413,78;45983,8;8429,98;37,697288;53;16,4853;0;455;351;0
РБЮ Новосибирск;К0025235;ИМПЭКС;863,35;9712,96;8849,61;863,35;0,398772;2;0;58,49;330;18;350,092
РБЮ Новосибирск;К0025310;Вендор EMC;-589,75;2900;3489,75;-589,75;0,008806;1;0;0;3;2;0
РБЮ Новосибирск;К0025341;ТАН;8983,01;38779,06;29796,05;8983,01;11,479899;3;0;0;112;26;0
РБЮ Новосибирск;К0025504;ЭлеСи-Комплект;4284,63;33965,9;29681,27;4284,63;4,092439;19;85,7281;713,76;120;43;0
РБЮ Новосибирск;К0025676;СерверТрейд;7682,45;62429,34;54746,89;911,47;1,632226;46;67,929;329,04;202;90;337,2072
РБЮ Новосибирск;К0025735;Баранов П.М.;-45,77;917,07;962,84;-45,77;0,065416;2;0;0;4;3;20,4428
РБЮ Новосибирск;К0025793;ИП Южда Марина Викторовна;262,19;1669,82;1407,63;262,19;0,59203;5;13,8131;204,6792;83;43;11,0432
РБЮ Новосибирск;К0025958;Арбайт  Компьютерз  Сибирь;9144,96;158186,84;149041,88;3352,38;2,975256;18;4580,3814;0;159;64;300,316
РБЮ Новосибирск;К0025988;Ареаком;7,59;34,55;26,96;7,59;0,00608;2;0;0;6;2;0,704
РБЮ Новосибирск;К0025989;БизнесГруппа Вариант;-783,88;7772,76;8556,64;-783,88;0,285042;4;0;0;35;13;17,164
РБЮ Новосибирск;К0026010;АЛИОН ООО;485,11;4213,61;3728,5;485,11;0,247132;7;0;0;58;25;0
РБЮ Новосибирск;К0026122;Светотехника;1615,05;30551,98;28936,93;1615,05;3,696672;15;2,453;0;282;46;31,652
РБЮ Новосибирск;К0026202;Банзаа Н.С. (Синтез-Сервис);402,57;2003,69;1601,12;402,57;1,650141;1;0;0;5;5;0
РБЮ Новосибирск;К0026218;СибЭкс;5,63;58,31;52,68;5,63;0,000798;1;0;0;2400;2;0
РБЮ Новосибирск;К0026305;АЙЛАНТ;11286,31;77559,51;66273,2;18546,5;1,054279;7;862,0621;218,7;36;19;10,24
РБЮ Новосибирск;К0026502;Дилайт;1570,25;12593,93;11023,68;1570,25;2,552177;33;4,85;315,84;159;78;1,76
РБЮ Новосибирск;К0026513;ДАЛЬ СПРИНТ;498,54;4483,87;3985,33;498,54;1,573296;3;0;0;7;7;0
РБЮ Новосибирск;К0026540;К-Сервис ИНН 0326494179;34,84;1344,71;1309,87;34,84;0,140503;1;0;0;17;5;23,96
РБЮ Новосибирск;К0026576;ТуБи Лаб;518,43;6327,79;5809,36;518,43;1,045207;11;44,03;0;94;19;0
РБЮ Новосибирск;К0026577;СиТорг;19,74;651,57;631,83;19,74;0,102337;5;10,222;126,11;7;7;16,5088
РБЮ Новосибирск;К0026720;Онлайн-партнер (Иркшоп.ру);65,12;424,22;359,1;65,12;0,001056;1;0;0;8;1;0
РБЮ Новосибирск;К0026769;АйТи Бригада;181,24;3679,21;3497,97;181,24;0,405523;14;0;0;48;31;0
РБЮ Новосибирск;К0026862;Компьютерная лаборатория;9,81;246,78;236,97;9,81;0,021026;2;0;0;2;2;0
РБЮ Новосибирск;К0026938;Безопасность ООО ИНН 3812107480;1194,09;10188,69;8994,6;1194,09;0,684301;8;0;0;156;35;0
РБЮ Новосибирск;К0026944;Реал Инжиниринг;1932,15;24211,72;22279,57;1932,15;0,9151;3;0;0;11;5;0
РБЮ Новосибирск;К0027199;АЭССКО;343,91;2389,02;2045,11;343,91;0,284194;7;0;0;138;30;63,5032
РБЮ Новосибирск;К0027275;Душин Б.К. ИП (38Покупок.ру);750,43;3788,55;3038,12;750,43;1,334355;8;0;0;8;8;0
РБЮ Новосибирск;К0027318;ИТ Проект;2,71;53,9;51,19;2,71;0,001105;1;0;0;1;1;0
РБЮ Новосибирск;К0027556;Велл-М;217,61;2816,83;2599,22;217,61;0,351737;16;0;0;48;43;53,244
РБЮ Новосибирск;К0027564;ИП Комаров Олег Геннадьевич;153,47;9938,08;9784,61;153,47;4,115652;19;0,6212;2584,64;616;116;55,7932
РБЮ Новосибирск;К0027565;ВТ Плюс;2176,58;14305;12128,42;2176,58;0,446631;1;10,46;0;43;4;0
РБЮ Новосибирск;К0027680;Кычкина (ЦПО Статус);1141,87;11548,05;10406,18;1141,87;1,192363;4;4,2506;0;11;11;44,24
РБЮ Новосибирск;К0027949;ИП Старченко С.С. (Юником Сервис);2611,74;16733,26;14121,52;2826,38;4,273622;89;291,7011;82,7984;582;459;0
РБЮ Новосибирск;К0028182;Сетевые Технологии;3477,85;30915,07;27437,22;3477,85;0,129589;6;0;0;22;6;134,176
РБЮ Новосибирск;К0028218;Росбыттехника (Пятый Элемент);47655,83;290492,75;242836,92;47857,4;93,646115;27;8587,073;1097,7769;4210;131;0
РБЮ Новосибирск;К0028315;Орион;20,93;215,58;194,65;20,93;0,03588;1;0;0;1;1;0
РБЮ Новосибирск;К0028687;Сибформат;-14,92;147,11;162,03;-14,92;0,004963;2;0;34,52;3;2;5,184
РБЮ Новосибирск;К0028737;Ай Ти Профи трейд;59,2;1470;1410,8;59,2;0,00231;1;0;0;7;2;58,8
РБЮ Новосибирск;К0028768;Синтек;26833,56;278997,05;252163,49;26833,56;54,556819;6;448,661;0;255;26;0
РБЮ Новосибирск;К0028882;Матерс Д.Ю.;-90,48;1254;1344,48;-90,48;0,00972;1;0;0;12;1;50,16
РБЮ Новосибирск;К0028952;4 ПРО;216,23;2735,42;2519,19;216,23;0,380076;28;27,8476;7,87;111;40;40,644
РБЮ Новосибирск;К0028984;Сетевой Партнер;-106,77;2577,97;2684,74;-106,77;0,194723;10;0;454,03;32;21;91,0976
РБЮ Новосибирск;К0029567;ИТ-Груп;-449,4;3448,04;3897,44;-449,4;0,259174;2;0;0;5;3;0
РБЮ Новосибирск;К0029860;НПП Лем;286,04;880,47;594,43;286,04;0,186945;1;0;0;5;3;0
РБЮ Новосибирск;К0030300;Норд-Ост Телеком;218,52;6361,23;6142,71;218,52;0,72041;3;0;0;37;8;66,48
РБЮ Новосибирск;К0030359;КрасМедиа;1,69;110,5;108,81;1,69;0,024434;1;0;0;8;3;4,42
РБЮ Новосибирск;К0030456;РМК Групп;130,74;1131,98;1001,24;130,74;0,105355;3;0,16;0;13;8;0
РБЮ Новосибирск;К0030540;Синком;796,41;27690,46;26894,05;796,41;0,357502;6;0;0;438;30;0
РБЮ Новосибирск;К0030593;Джин ООО;2325,08;15850,48;13525,4;2353,22;1,408263;14;74,14;272,06;79;36;126,9968
РБЮ Новосибирск;К0030667;Мобильный сервис;258,55;991,44;732,89;258,55;0,161504;2;0;0;7;5;5,76
РБЮ Новосибирск;К0030770;Эс-Линк;31,96;200,69;168,73;31,96;0;1;0;0;1;1;0
РБЮ Новосибирск;К0031447;Юнит;17,87;87,13;69,26;17,87;0,0152;1;0;0;1;1;0
РБЮ Новосибирск;К0031450;ООО «СОФТ-Эксперт»;-7,58;892,68;900,26;-7,58;0,135026;2;0;0;14;6;35,7072
РБЮ Новосибирск;К0031462;ИнтерТорг;-78,48;1182,2;1260,68;-78,48;0,012013;1;0;0;25;7;47,288
РБЮ Новосибирск;К0031494;ООО «АНск ИТ»;514,64;5454,3;4939,66;514,64;1,025575;9;9,4;118,57;105;23;14,664
РБЮ Новосибирск;К0031510;ООО «РТК»;130,39;2286,1;2155,71;130,39;0,087279;4;29,187;0;36;15;51,776
РБЮ Новосибирск;К0031680;АСТЕЛ-НКТ;945,7;9947,59;9001,89;945,7;0,518785;8;0;0;27;13;393,756
РБЮ Новосибирск;К0031786;ИП Ковалева А.В.;165,41;1548,18;1382,77;165,41;0,123262;5;0;0;18;16;31,068
РБЮ Новосибирск;К0031852;СТАБОЛ;17220,48;315772,3;298551,82;17220,48;2,3512;11;11456,7892;0;61;37;38,5524
РБЮ Новосибирск;К0032014;Альтаир;437,52;2388,97;1951,45;437,52;0,06946;4;0;0;8;4;4,075
РБЮ Новосибирск;К0032067;Сибвез;34,29;4236,4;4202,11;34,29;1,614103;3;0;0;8;8;0
РБЮ Новосибирск;К0032082;123.РУ;226,98;6990,53;6763,55;226,98;0,170367;11;0;0;104;57;0
РБЮ Новосибирск;К0032112;АИТ Эксперт;129,73;1575;1445,27;129,73;0,175761;2;1,115;0;21;16;63
РБЮ Новосибирск;К0032141;ИТС-Ресурс+;287,54;1831,09;1543,55;287,54;1,583148;1;0;0;5;5;0
РБЮ Новосибирск;К0032156;Корниенко А. А.;185,65;1733,43;1547,78;185,65;0,349412;2;0;0;43;4;13,4
РБЮ Новосибирск;К0032263;ЛП-Принт;213,11;4071,59;3858,48;213,11;0,287817;7;0;122,69;39;24;0,9644
РБЮ Новосибирск;К0032375;Орандж;32,38;635,47;603,09;32,38;0,050464;3;0;0;20;4;8
РБЮ Новосибирск;К0032564;Альфаприбор;482,93;9297,41;8814,48;482,93;0,700027;3;0;0;15;8;0
РБЮ Новосибирск;К0032640;ФилЭнерджи;4,34;100,64;96,3;4,34;0,002688;1;0;0;1;1;0
РБЮ Новосибирск;К0032667;магазин диМЕДИА;-1151,21;5289,35;6440,56;-1151,21;0,443693;37;1324,5399;964,1586;310;93;118,108
РБЮ Новосибирск;К0032689;АйТи-ресурс;-6,47;1231,51;1237,98;-6,47;0,228766;5;0;0;23;16;38,632
РБЮ Новосибирск;К0032790;Премьер-Нск;-19,63;9093,67;9113,3;-19,63;2,665478;30;24,96;859,74;239;77;206,84
РБЮ Новосибирск;К0033003;Лемакс ООО;37,26;401,4;364,14;37,26;0,000408;1;0;0;4;1;0
